q2,q3
0.021591653466708983,-0.5769482509842719
0.021591653466708854,0.5769482509842718
0.021591653466708813,-0.5769482509842719
0.0215916534667088,0.5769482509842719
0.08576571654528466,0.5103403765688277
0.0857657165452844,-0.5103403765688277
0.08576571654528449,0.5103403765688276
0.08576571654528464,-0.5103403765688277
0.02437462031841335,0.581986391933708
0.024374620318413337,-0.581986391933708
0.02437462031841331,0.5819863919337082
0.0243746203184132,-0.5819863919337082
0.7269436656685936,-0.046001456400094065
0.7269436656685936,0.04600145640009405
0.7269436656685934,-0.046001456400094
0.7269436656685934,0.046001456400094065
0.7220109833706944,0.051765486875058934
0.7220109833706941,-0.05176548687505896
0.7220109833706942,0.051765486875058976
0.7220109833706941,-0.05176548687505893
0.6778402345774367,0.13267111513065866
0.6778402345774367,-0.13267111513065855
0.6778402345774366,0.13267111513065866
0.6778402345774367,-0.13267111513065874
0.09328407907139276,-0.4908704120778512
0.09328407907139262,0.490870412077851
0.09328407907139266,-0.490870412077851
0.09328407907139266,0.490870412077851
0.036320527318622634,-0.5354239206403931
0.03632052731862246,0.5354239206403931
0.03632052731862247,-0.535423920640393
0.036320527318622634,0.535423920640393
0.7270535122052422,0.08269746842428607
0.7270535122052422,-0.08269746842428599
0.7270535122052424,0.08269746842428598
0.713070394275403,-0.0775856062207794
0.7130703942754029,0.07758560622077933
0.713070394275403,-0.07758560622077937
0.7130703942754031,0.07758560622077941
0.6640883343222492,-0.07730021019426826
0.6640883343222491,0.0773002101942683
0.6640883343222491,-0.0773002101942683
0.6640883343222493,0.0773002101942683
0.6980209941171684,0.10792119708217976
0.6980209941171683,-0.10792119708217976
0.6980209941171682,0.10792119708217976
0.6980209941171683,-0.10792119708217973
0.7055824273198403,-0.10132051460742836
0.7055824273198403,0.10132051460742844
0.7055824273198402,-0.10132051460742844
0.7055824273198408,0.10132051460742844
0.035847772096265634,-0.5747984721067122
0.03584777209626583,0.5747984721067121
0.035847772096266016,-0.574798472106712
0.03584777209626583,0.5747984721067119
0.7027637905567976,0.08200505530534344
0.7027637905567975,-0.0820050553053434
0.7027637905567974,0.08200505530534337
0.7027637905567975,-0.08200505530534337
0.04715739065821432,-0.5578053318904996
0.047157390658214116,0.5578053318904996
0.047157390658214254,-0.5578053318904997
0.07000048474303693,0.6081505009876429
0.07000048474303677,-0.6081505009876429
0.07000048474303677,0.6081505009876431
0.08475985736783541,-0.6066789051034963
0.08475985736783516,0.6066789051034963
0.08475985736783523,-0.6066789051034963
0.09977151157692978,0.5813777691209078
0.09977151157692987,-0.5813777691209079
0.09977151157693002,0.5813777691209079
0.7486645999353837,-0.048911356964820366
0.7486645999353838,0.04891135696482029
0.7486645999353836,-0.04891135696482032
0.7486645999353837,0.04891135696482031
0.06693650568109996,0.5510816594519558
0.06693650568110009,-0.5510816594519558
0.06693650568110003,0.5510816594519556
0.03180191757897341,-0.5987018924997527
0.031801917578973216,0.5987018924997526
0.03180191757897323,0.5987018924997526
0.012692866512665421,0.5871911314740683
0.012692866512665595,-0.5871911314740683
0.01269286651266554,0.5871911314740683
0.11000557694056907,0.5303696547664178
0.11000557694056882,-0.530369654766418
0.11000557694056892,-0.530369654766418
0.0967193294762242,-0.44288265608404265
0.09671932947622397,0.44288265608404265
0.09671932947622387,-0.44288265608404254
0.01965864322269616,-0.6022952740534746
0.04608190943447716,-0.5598343225486132
0.046081909434476966,0.5598343225486132
0.04608190943447701,-0.5598343225486132
0.04608190943447713,0.5598343225486131
0.6897672121437434,-0.08218441781858363
0.6897672121437434,0.08218441781858363
0.6897672121437436,-0.08218441781858367
0.6897672121437435,0.08218441781858364
0.14488775573455656,0.5099121507600138
0.1448877557345563,-0.5099121507600138
0.14488775573455642,0.5099121507600138
0.14488775573455653,-0.5099121507600138
0.7248285291180928,-0.0524593299807777
0.7248285291180926,0.05245932998077777
0.7248285291180928,-0.05245932998077772
0.7248285291180928,0.05245932998077772
0.12492485729406386,0.5407289427622296
0.12492485729406408,-0.5407289427622296
0.12492485729406401,0.5407289427622295
0.12492485729406395,-0.5407289427622296
0.13835695852563953,0.485650614962474
0.1383569585256395,-0.4856506149624738
0.13835695852563965,0.4856506149624738
0.13835695852563976,-0.485650614962474
0.05408018705004173,0.465920296606012
0.054080187050041945,-0.4659202966060119
